year,LA_2023,age_group,activity_suffix,months12_rate,second_activity_suffix,second_months12_rate,ranking_margin,top_two_tied,historical_years_available,historical_small_cell_years,historical_median_n,historical_min_n,historical_small_cell_rate,historical_small_cell_majority,historical_incomplete_outcome_history,historical_reliability_warning
11,142,45-54,ACTTRAV_C03,0.8419172126277742,WALKTRAV_B02,0.8419172126277742,0.0,True,8,0,85.0,75,0.0,False,False,False
11,142,55-64,ACTTRAV_C03,0.7148704189510017,WALKTRAV_B02,0.7015048002096135,0.013365618741388197,False,8,0,67.5,57,0.0,False,False,False
11,142,65-74,GARD_B08,0.6943767362556398,ACTTRAV_C03,0.5590551511783607,0.1353215850772791,False,8,0,44.5,34,0.0,False,False,False
11,142,75-84,ACTTRAV_C03,0.4966545695321441,WALKTRAV_B02,0.4966545695321441,0.0,True,8,8,22.5,8,1.0,True,False,True
11,142,85+,ACTTRAV_C03,0.2426175576192798,WALKTRAV_B02,0.2426175576192798,0.0,True,8,8,3.5,2,1.0,True,False,True
11,147,16-24,ACTTRAV_C03,0.8131966214853303,WALKTRAV_B02,0.8131966214853303,0.0,True,8,1,35.0,28,0.125,False,False,False
11,147,25-34,ACTTRAV_C03,0.8503755169238151,WALKTRAV_B02,0.8101335473497391,0.040241969574076,False,8,0,115.0,97,0.0,False,False,False
11,147,35-44,ACTTRAV_C03,0.7951767967171915,WALKTRAV_B02,0.7424112141899148,0.0527655825272767,False,8,0,120.5,98,0.0,False,False,False
11,147,45-54,ACTTRAV_C03,0.6188854135413729,WALKTRAV_B02,0.5978115908313623,0.02107382271001068,False,8,0,87.5,83,0.0,False,False,False
11,147,55-64,ACTTRAV_C03,0.6869529204198553,WALKTRAV_B02,0.671563719678127,0.015389200741728337,False,8,0,69.0,51,0.0,False,False,False
11,147,65-74,ACTTRAV_C03,0.696829533144308,WALKTRAV_B02,0.696829533144308,0.0,True,8,1,46.0,27,0.125,False,False,False
11,147,75-84,GARD_B08,0.7269756187535149,ACTTRAV_C03,0.5055880998285016,0.2213875189250133,False,8,8,20.5,14,1.0,True,False,True
11,147,85+,GARD_B08,0.4725236336794815,ACTTRAV_C03,0.4355051836114739,0.037018450068007636,False,8,8,5.5,1,1.0,True,False,True
11,160,16-24,ACTTRAV_C03,0.8953347811304663,WALKTRAV_B02,0.8244536126865032,0.07088116844396308,False,8,1,33.5,29,0.125,False,False,False
11,160,25-34,ACTTRAV_C03,0.8629131097751537,WALKTRAV_B02,0.8566962700110783,0.006216839764075388,False,8,0,89.5,74,0.0,False,False,False
11,160,35-44,ACTTRAV_C03,0.729223603660019,WALKTRAV_B02,0.7166515113593014,0.012572092300717652,False,8,0,119.5,100,0.0,False,False,False
11,160,45-54,ACTTRAV_C03,0.6683759689844261,WALKTRAV_B02,0.6683759689844261,0.0,True,8,0,91.0,72,0.0,False,False,False
11,160,55-64,ACTTRAV_C03,0.6811730812640527,WALKTRAV_B02,0.6622008230183949,0.018972258245657847,False,8,0,79.5,62,0.0,False,False,False
11,160,65-74,GARD_B08,0.7100320622455037,ACTTRAV_C03,0.5340097407139729,0.17602232153153086,False,8,0,58.0,41,0.0,False,False,False
11,160,75-84,GARD_B08,0.5520229408795319,ACTTRAV_C03,0.4203374861371369,0.13168545474239496,False,8,5,26.5,22,0.625,True,False,True
11,160,85+,GARD_B08,0.6414044645011328,ACTTRAV_C03,0.5368671663070237,0.10453729819410906,False,8,8,6.0,2,1.0,True,False,True
11,17,16-24,ACTTRAV_C03,0.8283296344645392,WALKTRAV_B02,0.8009937663705622,0.027335868093977034,False,8,3,31.0,25,0.375,False,False,False
11,17,25-34,ACTTRAV_C03,0.7421884860150063,WALKTRAV_B02,0.7257569558957632,0.016431530119243143,False,8,0,68.0,56,0.0,False,False,False
11,17,35-44,ACTTRAV_C03,0.7078117814862722,WALKTRAV_B02,0.7078117814862722,0.0,True,8,0,98.0,88,0.0,False,False,False
11,17,45-54,ACTTRAV_C03,0.6572691203868739,WALKTRAV_B02,0.6572691203868739,0.0,True,8,0,91.0,80,0.0,False,False,False
11,17,55-64,GARD_B08,0.6992623636234688,ACTTRAV_C03,0.5615358392994336,0.1377265243240352,False,8,0,82.5,75,0.0,False,False,False
11,17,65-74,GARD_B08,0.813890553357478,ACTTRAV_C03,0.466810306767446,0.34708024659003195,False,8,0,73.0,66,0.0,False,False,False
11,17,75-84,GARD_B08,0.6855777126282531,ACTTRAV_C03,0.4857889057315646,0.1997888068966885,False,8,2,34.0,22,0.25,False,False,False
11,17,85+,DRIVINGRANGE_U10,0.6982217923429156,EQUESTDRESSAGE_U15,0.6982217923429156,0.0,True,7,7,2.0,1,1.0,True,True,True
11,171,16-24,ACTTRAV_C03,0.6808903993032394,WALKTRAV_B02,0.6753345228855849,0.005555876417654426,False,8,0,62.5,44,0.0,False,False,False
11,171,25-34,ACTTRAV_C03,0.717455142955443,WALKTRAV_B02,0.7095971940884104,0.007857948867032616,False,8,0,139.5,133,0.0,False,False,False
11,171,35-44,ACTTRAV_C03,0.6767282468603042,WALKTRAV_B02,0.655424106121493,0.02130414073881115,False,8,0,115.0,100,0.0,False,False,False
11,171,45-54,ACTTRAV_C03,0.7852061309344259,WALKTRAV_B02,0.7642075705738016,0.020998560360624308,False,8,0,72.0,49,0.0,False,False,False
11,171,55-64,ACTTRAV_C03,0.4892067675403437,WALKTRAV_B02,0.4892067675403437,0.0,True,8,0,51.5,40,0.0,False,False,False
11,171,65-74,GARD_B08,0.7139363110095024,ACTTRAV_C03,0.5557796381954115,0.15815667281409085,False,8,3,30.5,24,0.375,False,False,False
11,171,75-84,ACTTRAV_C03,0.5798658806545876,WALKTRAV_B02,0.5798658806545876,0.0,True,8,8,15.0,8,1.0,True,False,True
11,171,85+,ACTTRAV_C03,0.6134642284824814,WALKTRAV_B02,0.6134642284824814,0.0,True,8,8,3.5,2,1.0,True,False,True
11,196,16-24,ACTTRAV_C03,0.8315570746657902,WALKTRAV_B02,0.8315570746657902,0.0,True,8,0,43.5,35,0.0,False,False,False
11,196,25-34,ACTTRAV_C03,0.7298773366541581,WALKTRAV_B02,0.7204984862961546,0.009378850358003454,False,8,0,81.0,68,0.0,False,False,False
11,196,35-44,ACTTRAV_C03,0.6384160829237235,WALKTRAV_B02,0.6262657432253232,0.012150339698400292,False,8,0,111.5,99,0.0,False,False,False
11,196,45-54,ACTTRAV_C03,0.6031121724319429,WALKTRAV_B02,0.5753634663969658,0.027748706034977144,False,8,0,87.5,74,0.0,False,False,False
11,196,55-64,ACTTRAV_C03,0.7065084771053403,GARD_B08,0.7028910966595325,0.0036173804458077274,False,8,0,69.5,60,0.0,False,False,False
11,196,65-74,GARD_B08,0.703198168418703,ACTTRAV_C03,0.6770091515599727,0.02618901685873032,False,8,0,76.5,56,0.0,False,False,False
11,196,75-84,GARD_B08,0.6706781050973976,ACTTRAV_C03,0.472684483752804,0.19799362134459358,False,8,3,30.5,22,0.375,False,False,False
11,196,85+,GARD_B08,0.6034753586593422,ACTTRAV_C03,0.1052980289122015,0.4981773297471407,False,8,8,9.5,8,1.0,True,False,True
11,201,16-24,ACTTRAV_C03,1.0,WALKTRAV_B02,0.8673871889258541,0.1326128110741459,False,8,6,26.0,15,0.75,True,False,True
11,201,25-34,ACTTRAV_C03,0.8815521439664871,WALKTRAV_B02,0.8815521439664871,0.0,True,8,0,48.5,44,0.0,False,False,False
11,201,35-44,ACTTRAV_C03,0.8085112692524036,WALKTRAV_B02,0.742166800801075,0.06634446845132858,False,8,0,94.5,70,0.0,False,False,False
11,201,45-54,ACTTRAV_C03,0.7954129731125625,WALKTRAV_B02,0.7334318856224924,0.06198108749007014,False,8,0,103.0,90,0.0,False,False,False
11,201,55-64,ACTTRAV_C03,0.7207522857722864,WALKTRAV_B02,0.7053390136147661,0.015413272157520308,False,8,0,96.5,87,0.0,False,False,False
11,201,65-74,GARD_B08,0.8252927397166859,ACTTRAV_C03,0.7345604097623357,0.09073232995435021,False,8,0,82.0,66,0.0,False,False,False
11,201,75-84,GARD_B08,0.6725746994032086,ACTTRAV_C03,0.4532644945736253,0.2193102048295833,False,8,2,43.0,22,0.25,False,False,False
11,201,85+,ACTTRAV_C03,0.7595639171482126,WALKTRAV_B02,0.7595639171482126,0.0,True,8,8,9.0,3,1.0,True,False,True
11,241,16-24,ACTTRAV_C03,0.9222661224390982,WALKTRAV_B02,0.8890730970466445,0.03319302539245372,False,8,0,41.5,38,0.0,False,False,False
11,241,25-34,ACTTRAV_C03,0.8900125594908953,WALKTRAV_B02,0.857177728032375,0.032834831458520286,False,8,0,135.5,118,0.0,False,False,False
11,241,35-44,ACTTRAV_C03,0.842457241775043,WALKTRAV_B02,0.7849609794611063,0.057496262313936675,False,8,0,121.0,97,0.0,False,False,False
11,241,45-54,ACTTRAV_C03,0.8877679336650354,WALKTRAV_B02,0.8655200115716574,0.022247922093378003,False,8,0,79.0,72,0.0,False,False,False
11,241,55-64,ACTTRAV_C03,0.6311480278195316,WALKTRAV_B02,0.5781012331674434,0.05304679465208817,False,8,0,63.5,57,0.0,False,False,False
11,241,65-74,GARD_B08,0.7120086964560661,ACTTRAV_C03,0.6769475603182513,0.03506113613781481,False,8,0,45.0,39,0.0,False,False,False
11,241,75-84,GARD_B08,0.8127077225585659,ACTTRAV_C03,0.6154086641325254,0.19729905842604056,False,8,8,16.0,12,1.0,True,False,True
11,241,85+,ACTTRAV_C03,1.0,GARD_B08,1.0,0.0,True,8,8,3.5,1,1.0,True,False,True
11,255,16-24,ACTTRAV_C03,0.7808564926087257,WALKTRAV_B02,0.7808564926087257,0.0,True,8,5,27.0,19,0.625,True,False,True
11,255,25-34,ACTTRAV_C03,0.808344733879994,WALKTRAV_B02,0.808344733879994,0.0,True,8,0,66.0,59,0.0,False,False,False
11,255,35-44,ACTTRAV_C03,0.8147902514361944,WALKTRAV_B02,0.8147902514361944,0.0,True,8,0,110.0,94,0.0,False,False,False
11,255,45-54,ACTTRAV_C03,0.7207626103373286,WALKTRAV_B02,0.7176458216528829,0.0031167886844456483,False,8,0,88.0,70,0.0,False,False,False
11,255,55-64,GARD_B08,0.6549493274966838,ACTTRAV_C03,0.6420465334231499,0.012902794073533896,False,8,0,88.0,69,0.0,False,False,False
11,255,65-74,GARD_B08,0.7247487196495118,ACTTRAV_C03,0.5557639952805741,0.16898472436893774,False,8,0,78.0,68,0.0,False,False,False
11,255,75-84,GARD_B08,0.737856119367145,DANCEOTHER_O01,0.1802208723210913,0.5576352470460537,False,8,3,33.5,27,0.375,False,False,False
11,255,85+,GARD_B08,0.1340895779613885,ABSEILING_H03,0.0,0.1340895779613885,False,8,8,10.0,6,1.0,True,False,True
11,272,16-24,ACTTRAV_C03,0.777220028349606,WALKTRAV_B02,0.6915704729757528,0.08564955537385321,False,8,0,61.5,49,0.0,False,False,False
11,272,25-34,ACTTRAV_C03,0.9009275090711206,WALKTRAV_B02,0.8626783030759192,0.03824920599520143,False,8,0,182.0,162,0.0,False,False,False
11,272,35-44,ACTTRAV_C03,0.8169118270228886,WALKTRAV_B02,0.804211805662605,0.012700021360283587,False,8,0,120.5,98,0.0,False,False,False
11,272,45-54,ACTTRAV_C03,0.6801464213028676,WALKTRAV_B02,0.6582890012300512,0.021857420072816436,False,8,0,62.5,45,0.0,False,False,False
11,272,55-64,ACTTRAV_C03,0.7907600276254201,WALKTRAV_B02,0.7772520511134806,0.013507976511939468,False,8,0,42.0,37,0.0,False,False,False
11,272,65-74,GARD_B08,0.6401651546843696,ACTTRAV_C03,0.5302400078200229,0.10992514686434673,False,8,6,22.5,11,0.75,True,False,True
11,272,75-84,ACTTRAV_C03,0.4207406451070073,WALKTRAV_B02,0.3748206201883238,0.04592002491868352,False,8,8,7.5,3,1.0,True,False,True
11,272,85+,GARD_B08,0.3231909535364742,MARTIAL_J07,0.1622391290478826,0.1609518244885916,False,8,8,2.0,1,1.0,True,False,True
11,279,16-24,ACTTRAV_C03,0.8067800106059311,WALKTRAV_B02,0.8067800106059311,0.0,True,8,0,38.0,30,0.0,False,False,False
11,279,25-34,ACTTRAV_C03,0.6897141413032545,WALKTRAV_B02,0.6705104782867791,0.01920366301647536,False,8,0,92.5,81,0.0,False,False,False
11,279,35-44,ACTTRAV_C03,0.716064013814748,WALKTRAV_B02,0.6820087134756828,0.03405530033906523,False,8,0,123.0,103,0.0,False,False,False
11,279,45-54,ACTTRAV_C03,0.7299305220601995,WALKTRAV_B02,0.7095584867226737,0.02037203533752574,False,8,0,88.5,75,0.0,False,False,False
11,279,55-64,ACTTRAV_C03,0.7172135306392875,WALKTRAV_B02,0.6606756784721888,0.05653785216709872,False,8,0,74.5,65,0.0,False,False,False
11,279,65-74,ACTTRAV_C03,0.7878857991809591,GARD_B08,0.7728077664686369,0.01507803271232222,False,8,0,47.0,38,0.0,False,False,False
11,279,75-84,GARD_B08,0.7126733782801545,ACTTRAV_C03,0.4984722321925929,0.21420114608756163,False,8,7,19.0,11,0.875,True,False,True
11,279,85+,ACTTRAV_C03,0.5271531885759663,WALKTRAV_B02,0.5271531885759663,0.0,True,8,8,8.0,1,1.0,True,False,True
11,280,16-24,ACTTRAV_C03,0.8944753672368421,WALKTRAV_B02,0.7026668118429825,0.19180855539385955,False,8,2,34.5,27,0.25,False,False,False
11,280,25-34,ACTTRAV_C03,0.9205669698284354,WALKTRAV_B02,0.8721225677137247,0.048444402114710794,False,8,0,129.0,106,0.0,False,False,False
11,280,35-44,ACTTRAV_C03,0.830842015475116,WALKTRAV_B02,0.7506427212611241,0.08019929421399197,False,8,0,112.0,87,0.0,False,False,False
11,280,45-54,ACTTRAV_C03,0.7676555594942999,WALKTRAV_B02,0.7319821894135017,0.035673370080798184,False,8,0,84.5,72,0.0,False,False,False
11,280,55-64,ACTTRAV_C03,0.7931806858101106,WALKTRAV_B02,0.7702579527238528,0.022922733086257807,False,8,0,66.0,59,0.0,False,False,False
11,280,65-74,GARD_B08,0.7160631078302048,ACTTRAV_C03,0.6225822700612466,0.09348083776895821,False,8,0,42.5,41,0.0,False,False,False
11,280,75-84,GARD_B08,0.6876567484067407,ACTTRAV_C03,0.4322944248389136,0.2553623235678271,False,8,8,18.5,16,1.0,True,False,True
11,280,85+,ACTTRAV_C03,1.0,GARD_B08,1.0,0.0,True,8,8,3.0,1,1.0,True,False,True
11,293,16-24,ACTTRAV_C03,0.8894924896144517,WALKTRAV_B02,0.8657023328841211,0.02379015673033058,False,8,0,46.0,31,0.0,False,False,False
11,293,25-34,ACTTRAV_C03,0.8411318206801925,WALKTRAV_B02,0.8094370673419975,0.03169475333819505,False,8,0,95.0,85,0.0,False,False,False
11,293,35-44,ACTTRAV_C03,0.845996894977922,WALKTRAV_B02,0.815918894408924,0.03007800056899801,False,8,0,80.5,64,0.0,False,False,False
11,293,45-54,ACTTRAV_C03,0.8364199404132702,WALKTRAV_B02,0.8364199404132702,0.0,True,8,0,84.5,56,0.0,False,False,False
11,293,55-64,ACTTRAV_C03,0.7641622191189333,WALKTRAV_B02,0.7436810380554005,0.020481181063532805,False,8,0,81.5,67,0.0,False,False,False
11,293,65-74,ACTTRAV_C03,0.7582407290386645,WALKTRAV_B02,0.7269453266844529,0.03129540235421158,False,8,0,69.5,44,0.0,False,False,False
11,293,75-84,ACTTRAV_C03,0.5259991485626159,WALKTRAV_B02,0.4922440120009426,0.03375513656167328,False,8,1,36.0,29,0.125,False,False,False
11,293,85+,ACTTRAV_C03,0.2136777973993238,WALKTRAV_B02,0.2136777973993238,0.0,True,8,8,11.5,5,1.0,True,False,True
11,30,16-24,ACTTRAV_C03,0.8661416499947308,WALKTRAV_B02,0.8661416499947308,0.0,True,8,0,52.5,44,0.0,False,False,False
11,30,25-34,ACTTRAV_C03,0.7516913153717515,WALKTRAV_B02,0.7516913153717515,0.0,True,8,0,90.5,75,0.0,False,False,False
11,30,35-44,ACTTRAV_C03,0.6743294467833162,WALKTRAV_B02,0.6664230439189549,0.007906402864361284,False,8,0,110.5,104,0.0,False,False,False
11,30,45-54,ACTTRAV_C03,0.6803496456614071,WALKTRAV_B02,0.6246698820898744,0.0556797635715327,False,8,0,75.0,71,0.0,False,False,False
11,30,55-64,ACTTRAV_C03,0.6256557946062081,WALKTRAV_B02,0.5929399890363054,0.03271580556990272,False,8,0,69.5,66,0.0,False,False,False
11,30,65-74,GARD_B08,0.6558627759585398,ACTTRAV_C03,0.6337718522884943,0.022090923670045504,False,8,0,63.0,50,0.0,False,False,False
11,30,75-84,ACTTRAV_C03,0.5697928019219496,WALKTRAV_B02,0.5697928019219496,0.0,True,8,7,23.0,17,0.875,True,False,True
11,30,85+,GARD_B08,0.5513557577911907,ACTTRAV_C03,0.3482669688179584,0.20308878897323235,False,8,8,7.0,3,1.0,True,False,True
11,35,16-24,ACTTRAV_C03,0.8091274773356307,WALKTRAV_B02,0.8091274773356307,0.0,True,8,7,22.5,18,0.875,True,False,True
11,35,25-34,ACTTRAV_C03,0.912785708396014,WALKTRAV_B02,0.9008215952344962,0.011964113161517798,False,8,0,57.5,47,0.0,False,False,False
11,35,35-44,ACTTRAV_C03,0.7989968140119316,WALKTRAV_B02,0.7494030355101411,0.049593778501790475,False,8,0,89.5,79,0.0,False,False,False
11,35,45-54,ACTTRAV_C03,0.7553761310171361,WALKTRAV_B02,0.7553761310171361,0.0,True,8,0,88.5,71,0.0,False,False,False
11,35,55-64,GARD_B08,0.6744026684917019,ACTTRAV_C03,0.537355287590823,0.13704738090087898,False,8,0,87.0,77,0.0,False,False,False
11,35,65-74,GARD_B08,0.7676852390975011,ACTTRAV_C03,0.4477646212299644,0.31992061786753667,False,8,0,92.5,62,0.0,False,False,False
11,35,75-84,GARD_B08,0.6796737166741946,ACTTRAV_C03,0.3720760807453688,0.30759763592882583,False,8,1,43.5,28,0.125,False,False,False
11,35,85+,BOWLSBOULES_C12,0.2281559239907747,BOWLS_L10,0.2281559239907747,0.0,True,8,8,10.0,4,1.0,True,False,True
11,44,16-24,ACTTRAV_C03,0.8866292283223223,WALKTRAV_B02,0.8866292283223223,0.0,True,8,0,48.5,41,0.0,False,False,False
11,44,25-34,ACTTRAV_C03,0.8485483262687091,WALKTRAV_B02,0.8485483262687091,0.0,True,8,0,97.5,73,0.0,False,False,False
11,44,35-44,ACTTRAV_C03,0.7889089165210855,WALKTRAV_B02,0.7612396900409131,0.02766922648017245,False,8,0,83.0,62,0.0,False,False,False
11,44,45-54,ACTTRAV_C03,0.6804262248307551,WALKTRAV_B02,0.6237737175725077,0.05665250725824744,False,8,0,82.5,68,0.0,False,False,False
11,44,55-64,ACTTRAV_C03,0.8002217224260001,WALKTRAV_B02,0.7775712392691438,0.02265048315685625,False,8,0,73.5,65,0.0,False,False,False
11,44,65-74,ACTTRAV_C03,0.7486359784826293,WALKTRAV_B02,0.7310497478498258,0.017586230632803512,False,8,0,67.5,52,0.0,False,False,False
11,44,75-84,ACTTRAV_C03,0.8130155130225675,WALKTRAV_B02,0.7975780008118062,0.015437512210761284,False,8,3,33.0,18,0.375,False,False,False
11,44,85+,GOLFSHORT_U09,0.3593462915539889,GARD_B08,0.3369667426835601,0.02237954887042881,False,7,7,5.0,1,1.0,True,True,True
11,68,16-24,ACTTRAV_C03,0.6721389547829077,WALKTRAV_B02,0.6721389547829077,0.0,True,8,1,36.5,29,0.125,False,False,False
11,68,25-34,ACTTRAV_C03,0.731915246052473,WALKTRAV_B02,0.731915246052473,0.0,True,8,0,79.0,76,0.0,False,False,False
11,68,35-44,ACTTRAV_C03,0.6710268689555592,WALKTRAV_B02,0.6572762097431485,0.013750659212410699,False,8,0,102.5,87,0.0,False,False,False
11,68,45-54,ACTTRAV_C03,0.7456288865618589,WALKTRAV_B02,0.7456288865618589,0.0,True,8,0,88.0,71,0.0,False,False,False
11,68,55-64,ACTTRAV_C03,0.6800361712140625,WALKTRAV_B02,0.6720375307907277,0.007998640423334757,False,8,0,83.5,69,0.0,False,False,False
11,68,65-74,GARD_B08,0.6487264451676891,ACTTRAV_C03,0.5801580279221094,0.06856841724557972,False,8,0,67.0,48,0.0,False,False,False
11,68,75-84,GARD_B08,0.664224134994937,ACTTRAV_C03,0.3611207694004542,0.30310336559448287,False,8,2,33.0,20,0.25,False,False,False
11,68,85+,GARD_B08,0.5739780824938994,ACTTRAV_C03,0.3305217847173344,0.24345629777656497,False,8,8,8.0,4,1.0,True,False,True
11,78,16-24,ACTTRAV_C03,0.789108234363053,WALKTRAV_B02,0.7528659989332595,0.036242235429793546,False,8,0,48.5,35,0.0,False,False,False
11,78,25-34,ACTTRAV_C03,0.698605863129533,WALKTRAV_B02,0.698605863129533,0.0,True,8,0,77.5,57,0.0,False,False,False
11,78,35-44,ACTTRAV_C03,0.6901120546309916,WALKTRAV_B02,0.6558239934176786,0.03428806121331296,False,8,0,97.0,85,0.0,False,False,False
11,78,45-54,ACTTRAV_C03,0.8113815242721081,WALKTRAV_B02,0.7823659697333267,0.029015554538781352,False,8,0,90.0,83,0.0,False,False,False
11,78,55-64,ACTTRAV_C03,0.6586360671068386,WALKTRAV_B02,0.6586360671068386,0.0,True,8,0,81.5,66,0.0,False,False,False
11,78,65-74,GARD_B08,0.7015409827397403,ACTTRAV_C03,0.5901656473879348,0.11137533535180555,False,8,0,68.0,52,0.0,False,False,False
11,78,75-84,GARD_B08,0.750255107648156,ACTTRAV_C03,0.6976259089854733,0.052629198662682675,False,8,4,28.5,22,0.5,True,False,True
11,78,85+,GARD_B08,0.9592703429270872,ACTTRAV_C03,0.761628950919802,0.19764139200728525,False,8,8,8.5,3,1.0,True,False,True
11,8,16-24,ACTTRAV_C03,0.7774333989237623,WALKTRAV_B02,0.7710698496686901,0.0063635492550722095,False,8,0,61.0,41,0.0,False,False,False
11,8,25-34,ACTTRAV_C03,0.7052334783105356,WALKTRAV_B02,0.6835440794510637,0.021689398859471964,False,8,0,95.0,76,0.0,False,False,False
11,8,35-44,ACTTRAV_C03,0.6135964584311087,WALKTRAV_B02,0.6111225442474532,0.002473914183655501,False,8,0,120.0,99,0.0,False,False,False
11,8,45-54,ACTTRAV_C03,0.6163151724429865,WALKTRAV_B02,0.6163151724429865,0.0,True,8,0,95.0,76,0.0,False,False,False
11,8,55-64,GARD_B08,0.5695418376462971,ACTTRAV_C03,0.520018349445893,0.04952348820040409,False,8,0,66.5,58,0.0,False,False,False
11,8,65-74,GARD_B08,0.6468020297906092,ACTTRAV_C03,0.5280056985481838,0.11879633124242539,False,8,0,52.0,48,0.0,False,False,False
11,8,75-84,GARD_B08,0.6547375868354587,ACTTRAV_C03,0.4590630072819245,0.19567457955353418,False,8,6,22.5,17,0.75,True,False,True
11,8,85+,GARD_B08,1.0,ABSEILING_H03,0.0,1.0,False,8,8,7.0,1,1.0,True,False,True
11,9,16-24,ACTTRAV_C03,0.6720805354998143,WALKTRAV_B02,0.6659547123306605,0.006125823169153777,False,8,0,42.5,35,0.0,False,False,False
11,9,25-34,ACTTRAV_C03,0.8978779833623991,WALKTRAV_B02,0.8820460320521335,0.015831951310265602,False,8,0,85.0,52,0.0,False,False,False
11,9,35-44,ACTTRAV_C03,0.706947542484515,WALKTRAV_B02,0.706947542484515,0.0,True,8,0,93.5,71,0.0,False,False,False
11,9,45-54,ACTTRAV_C03,0.6662303147223007,WALKTRAV_B02,0.6478447126107378,0.018385602111562815,False,8,0,85.0,72,0.0,False,False,False
11,9,55-64,ACTTRAV_C03,0.7557916432962192,WALKTRAV_B02,0.7418756619442691,0.013915981351950046,False,8,0,85.0,79,0.0,False,False,False
11,9,65-74,GARD_B08,0.6067459199863142,ACTTRAV_C03,0.6018376965792356,0.004908223407078638,False,8,0,77.5,63,0.0,False,False,False
11,9,75-84,GARD_B08,0.5469791117838974,ACTTRAV_C03,0.5070539333739335,0.0399251784099639,False,8,0,34.5,31,0.0,False,False,False
11,9,85+,ACTTRAV_C03,0.5894432181575142,WALKTRAV_B02,0.5894432181575142,0.0,True,8,8,11.0,4,1.0,True,False,True
11,91,16-24,ACTTRAV_C03,0.7425356145133276,WALKTRAV_B02,0.7425356145133276,0.0,True,8,0,44.5,38,0.0,False,False,False
11,91,25-34,ACTTRAV_C03,0.7834629509650216,WALKTRAV_B02,0.7659799083705578,0.01748304259446376,False,8,0,57.5,49,0.0,False,False,False
11,91,35-44,ACTTRAV_C03,0.604540769591887,WALKTRAV_B02,0.6013881516095223,0.0031526179823646583,False,8,0,93.0,73,0.0,False,False,False
11,91,45-54,ACTTRAV_C03,0.6193044063753507,WALKTRAV_B02,0.6025303734856159,0.01677403288973478,False,8,0,94.5,75,0.0,False,False,False
11,91,55-64,ACTTRAV_C03,0.7580995751202104,WALKTRAV_B02,0.7543056112031646,0.003793963917045784,False,8,0,96.5,91,0.0,False,False,False
11,91,65-74,GARD_B08,0.6674767267909714,ACTTRAV_C03,0.4892576235361536,0.17821910325481777,False,8,0,78.5,64,0.0,False,False,False
11,91,75-84,GARD_B08,0.6642920122827979,ACTTRAV_C03,0.400476245957386,0.26381576632541187,False,8,2,44.5,26,0.25,False,False,False
11,91,85+,ACTTRAV_C03,0.3954053235664622,WALKTRAV_B02,0.3954053235664622,0.0,True,8,8,13.5,3,1.0,True,False,True
12,107,16-24,ACTTRAV_C03,0.796338126753577,WALKTRAV_B02,0.796338126753577,0.0,True,8,1,35.0,27,0.125,False,False,False
12,107,25-34,ACTTRAV_C03,0.8679028574087847,WALKTRAV_B02,0.8488980797825668,0.019004777626217884,False,8,0,118.5,99,0.0,False,False,False
12,107,35-44,ACTTRAV_C03,0.6800292652923425,WALKTRAV_B02,0.6725401420674705,0.007489123224872052,False,8,0,119.0,98,0.0,False,False,False
