LA_2023,age_group,activity_suffix,year,days10p60gr_rate,historical_years_available,historical_small_cell_years,historical_median_n,historical_min_n,historical_small_cell_rate,historical_small_cell_majority,historical_incomplete_outcome_history,historical_reliability_warning
107,35-44,GOALBALL_F15,9,0.0,8,0,119.0,98,0.0,False,False,False
107,35-44,GOLFADV_U11,9,0.0,8,0,114.0,72,0.0,False,False,False
107,35-44,GOLFFULL_U08,9,0.0073404516192425,8,0,114.0,72,0.0,False,False,False
107,35-44,GOLFSHORT_U09,9,0.0131320082523028,8,0,114.0,72,0.0,False,False,False
107,35-44,GOLF_L08,9,0.0284394290548975,8,0,119.0,98,0.0,False,False,False
107,35-44,GYMNASTICSONLY_U24,9,0.0,8,0,114.0,72,0.0,False,False,False
107,35-44,GYMNASTICS_L13,9,0.004454423708493,8,0,119.0,98,0.0,False,False,False
107,35-44,GYMTRAMPCHEER_C13,9,0.004454423708493,8,0,119.0,98,0.0,False,False,False
107,35-44,HANDBALL_F16,9,0.0,8,0,119.0,98,0.0,False,False,False
107,35-44,HIGHROPES_H14,9,0.0,8,0,119.0,98,0.0,False,False,False
107,35-44,HOCKEY_F09,9,0.0,8,0,119.0,98,0.0,False,False,False
107,35-44,ICEHOCKEY_K03,9,0.0018046581352713,8,0,119.0,98,0.0,False,False,False
107,35-44,ICESKATING_I02,9,0.0012800725720362,8,0,119.0,98,0.0,False,False,False
107,35-44,JUJITSU_S03,9,0.0,8,0,114.0,72,0.0,False,False,False
107,35-44,KARATE_S02,9,0.0034632764031117,8,0,114.0,72,0.0,False,False,False
107,35-44,KARTING_U26,9,0.0,8,0,114.0,72,0.0,False,False,False
107,35-44,LACROSSE_F14,9,0.0,8,0,119.0,98,0.0,False,False,False
107,35-44,LIFESAVING_H13,9,0.0,8,0,119.0,98,0.0,False,False,False
107,35-44,MARTIALCHINESE_S05,9,0.0,8,0,114.0,72,0.0,False,False,False
107,35-44,MARTIALOTHER_S06,9,0.0,8,0,114.0,72,0.0,False,False,False
107,35-44,MARTIAL_J07,9,0.0057304497578266,8,0,119.0,98,0.0,False,False,False
107,35-44,MODPENT_L06,9,0.0,8,0,119.0,98,0.0,False,False,False
107,35-44,MOTORCARRACE_U28,9,0.0,8,0,114.0,72,0.0,False,False,False
107,35-44,MOTORCYCRACE_U27,9,0.0,8,0,114.0,72,0.0,False,False,False
107,35-44,MOTORSPORTS_L18,9,0.0018046581352713,8,0,119.0,98,0.0,False,False,False
107,35-44,NETBALL_F06,9,0.002028520723339,8,0,119.0,98,0.0,False,False,False
107,35-44,ORIENTEERING_H04,9,0.0,8,0,119.0,98,0.0,False,False,False
107,35-44,PARKOUR_H05,9,0.0058148585244656,8,0,119.0,98,0.0,False,False,False
107,35-44,POOL_I07,9,0.0,8,0,119.0,98,0.0,False,False,False
107,35-44,RIFLE_S09,9,0.0,8,0,114.0,72,0.0,False,False,False
107,35-44,ROCKCLIMB_R01,9,0.0061487987234579,8,0,114.0,72,0.0,False,False,False
107,35-44,ROLLERSKATING_L16,9,0.0064215359147569,8,0,119.0,98,0.0,False,False,False
107,35-44,ROUNDERS_F11,9,0.0047285894009365,8,0,119.0,98,0.0,False,False,False
107,35-44,ROWINGWATER_R04,9,0.0,8,0,119.0,98,0.0,False,False,False
107,35-44,RUGBYLEAG13_Q17,9,0.0,8,0,114.0,72,0.0,False,False,False
107,35-44,RUGBYLEAGTAG_Q19,9,0.0,8,0,114.0,72,0.0,False,False,False
107,35-44,RUGBYLEAGTOUCH_Q18,9,0.0,8,0,114.0,72,0.0,False,False,False
107,35-44,RUGBYLEAGUE_F04,9,0.0,8,0,119.0,98,0.0,False,False,False
107,35-44,RUGBYUN15_Q13,9,0.0,8,0,114.0,72,0.0,False,False,False
107,35-44,RUGBYUN7_Q15,9,0.0,8,0,114.0,72,0.0,False,False,False
107,35-44,RUGBYUNION_F03,9,0.0,8,0,119.0,98,0.0,False,False,False
107,35-44,RUGBYUNTAG_Q16,9,0.0,8,0,114.0,72,0.0,False,False,False
107,35-44,RUGBYUNTOUCH_Q14,9,0.0,8,0,114.0,72,0.0,False,False,False
107,35-44,RUNJOG_U07,9,0.1812788774259074,8,0,119.0,98,0.0,False,False,False
107,35-44,SHOOTING_J08,9,0.0073332202844194,8,0,119.0,98,0.0,False,False,False
107,35-44,SKATEBOARDING_L17,9,0.0,8,0,119.0,98,0.0,False,False,False
107,35-44,SKIING_T01,9,0.004152069695967,8,0,114.0,72,0.0,False,False,False
107,35-44,SKITTLES_I09,9,0.0,8,0,119.0,98,0.0,False,False,False
107,35-44,SLEDDING_K02,9,0.0018046581352713,8,0,119.0,98,0.0,False,False,False
107,35-44,SNOOKER_I06,9,0.0,8,0,119.0,98,0.0,False,False,False
107,35-44,SNOWBOARDING_T02,9,0.0019958155172298,8,0,114.0,72,0.0,False,False,False
107,35-44,SNOWSPORT_K01,9,0.0037543882640218,8,0,119.0,98,0.0,False,False,False
107,35-44,TABLETENNIS_G03,9,0.0039259171482624,8,0,119.0,98,0.0,False,False,False
107,35-44,TAEKWONDO_J05,9,0.0,8,0,119.0,98,0.0,False,False,False
107,35-44,TENNIS_G01,9,0.0442378760385596,8,0,119.0,98,0.0,False,False,False
107,35-44,TENPIN_I04,9,0.0,8,0,119.0,98,0.0,False,False,False
107,35-44,TRACKANDFIELD_L02,9,0.0032001814919534,8,0,119.0,98,0.0,False,False,False
107,35-44,TRAMPOLINING_U25,9,0.0049262559949561,8,0,114.0,72,0.0,False,False,False
107,35-44,TRIATHLON_L05,9,0.0,8,0,119.0,98,0.0,False,False,False
107,35-44,VOLLEYBALL_F10,9,0.0125504473135772,8,0,119.0,98,0.0,False,False,False
107,35-44,WALKTRAV_B02,9,0.3375066909760354,8,0,119.0,98,0.0,False,False,False
107,35-44,WATERPOLO_U06,9,0.0034240607163201,8,0,114.0,72,0.0,False,False,False
107,35-44,WATERSKIING_H10,9,0.0,8,0,119.0,98,0.0,False,False,False
107,35-44,WHEELCHBASKETBALL_F08,9,0.0,8,0,119.0,98,0.0,False,False,False
107,35-44,WHEELCHRUGBY_F05,9,0.0,8,0,119.0,98,0.0,False,False,False
107,35-44,WINTER_C10,9,0.0050344608360581,8,0,119.0,98,0.0,False,False,False
107,35-44,WRESTLING_J09,9,0.0,8,0,119.0,98,0.0,False,False,False
107,45-54,ABSEILING_H03,9,0.0,8,0,99.5,81,0.0,False,False,False
107,45-54,ACTTRAV_C03,9,0.4351118459341968,8,0,99.5,81,0.0,False,False,False
107,45-54,AIKIDO_S04,9,0.0,8,0,86.0,56,0.0,False,False,False
107,45-54,AIRGUN_S08,9,0.0044347866693425,8,0,86.0,56,0.0,False,False,False
107,45-54,ARCHERY_J01,9,0.0,8,0,99.5,81,0.0,False,False,False
107,45-54,BADMINTON_G02,9,0.0418026169508687,8,0,99.5,81,0.0,False,False,False
107,45-54,BASESOFTBALL_F13,9,0.0,8,0,99.5,81,0.0,False,False,False
107,45-54,BASKETBALL_F07,9,0.0,8,0,99.5,81,0.0,False,False,False
107,45-54,BOCCIA_L11,9,0.0,8,0,99.5,81,0.0,False,False,False
107,45-54,BOULES_L12,9,0.0,8,0,99.5,81,0.0,False,False,False
107,45-54,BOWLSBOULES_C12,9,0.0,8,0,99.5,81,0.0,False,False,False
107,45-54,BOWLSCARPET_U18,9,0.0,8,0,86.0,56,0.0,False,False,False
107,45-54,BOWLSCROWNGREEN_U19,9,0.0,8,0,86.0,56,0.0,False,False,False
107,45-54,BOWLSFLATGREEN_U20,9,0.0,8,0,86.0,56,0.0,False,False,False
107,45-54,BOWLSSHORTMAT_U23,9,0.0,8,0,86.0,56,0.0,False,False,False
107,45-54,BOWLS_L10,9,0.0,8,0,99.5,81,0.0,False,False,False
107,45-54,BOXINGTRAD_S01,9,0.0021992815924539,8,0,99.5,81,0.0,False,False,False
107,45-54,CAVING_H02,9,0.0,8,0,99.5,81,0.0,False,False,False
107,45-54,CHEERLEADING_L15,9,0.0,8,0,99.5,81,0.0,False,False,False
107,45-54,CLIMBWALL_R02,9,0.0348026293364062,8,0,86.0,56,0.0,False,False,False
107,45-54,CRICKETLONG_Q06,9,0.0,8,0,86.0,56,0.0,False,False,False
107,45-54,CRICKETOTH_Q12,9,0.0,8,0,86.0,56,0.0,False,False,False
107,45-54,CRICKETSHORT_Q07,9,0.0093519029059711,8,0,86.0,56,0.0,False,False,False
107,45-54,CROQUET_I05,9,0.0,8,0,99.5,81,0.0,False,False,False
107,45-54,CYCBMX_N03,9,0.0,8,0,86.0,56,0.0,False,False,False
107,45-54,CYCCROSS_N06,9,0.0,8,0,86.0,56,0.0,False,False,False
107,45-54,CYCLEISURE_N01,9,0.0950235666759901,8,0,86.0,56,0.0,False,False,False
107,45-54,CYCMOUNTAIN_N02,9,0.0122721875171396,8,0,86.0,56,0.0,False,False,False
107,45-54,CYCROAD_N04,9,0.0288214412379952,8,0,86.0,56,0.0,False,False,False
107,45-54,CYCTRACK_N05,9,0.0,8,0,86.0,56,0.0,False,False,False
107,45-54,CYCTRAV_B04,9,0.103583527375243,8,0,99.5,81,0.0,False,False,False
107,45-54,CYC_OLD_M02,9,0.1390831826378223,8,0,99.5,81,0.0,False,False,False
107,45-54,DANCEART_B05,9,0.0291237409599059,8,0,99.5,81,0.0,False,False,False
107,45-54,DANCEOTHER_O01,9,0.0676488647548447,8,0,99.5,81,0.0,False,False,False
107,45-54,DARTS_I08,9,0.0,8,0,99.5,81,0.0,False,False,False
107,45-54,DIVING_U05,9,0.0,8,0,86.0,56,0.0,False,False,False
107,45-54,DODGEBALL_F12,9,0.0,8,0,99.5,81,0.0,False,False,False
107,45-54,DRIVINGRANGE_U10,9,0.0,8,0,86.0,56,0.0,False,False,False
107,45-54,EQUESTDRESSAGE_U15,9,0.0,8,0,86.0,56,0.0,False,False,False
107,45-54,EQUESTEVENTING_U16,9,0.0,8,0,86.0,56,0.0,False,False,False
107,45-54,EQUESTHACKING_U12,9,0.0,8,0,86.0,56,0.0,False,False,False
107,45-54,EQUESTOTHER_U17,9,0.0,8,0,88.0,76,0.0,False,False,False
107,45-54,EQUESTSCHOOLING_U13,9,0.0,8,0,86.0,56,0.0,False,False,False
107,45-54,EQUESTSHOWJUMP_U14,9,0.0,8,0,86.0,56,0.0,False,False,False
107,45-54,EQUEST_L09,9,0.004520606163803,8,0,99.5,81,0.0,False,False,False
107,45-54,FELLRUNNING_L04,9,0.0156942685560055,8,0,99.5,81,0.0,False,False,False
107,45-54,FENCING_J03,9,0.0,8,0,99.5,81,0.0,False,False,False
107,45-54,FOOTBALL11_Q01,9,0.0093519029059711,8,0,86.0,56,0.0,False,False,False
107,45-54,FOOTBALLOTHER_Q05,9,0.0,8,0,86.0,56,0.0,False,False,False
107,45-54,FOOTBALLSMALL_Q02,9,0.0250139712490854,8,0,86.0,56,0.0,False,False,False
107,45-54,FOOTBALLWALK_Q04,9,0.0017116215084497,8,0,86.0,56,0.0,False,False,False
107,45-54,FOOTBALL_F01,9,0.0217526942622797,8,0,99.5,81,0.0,False,False,False
107,45-54,FRISBEE_I03,9,0.0,8,0,99.5,81,0.0,False,False,False
107,45-54,FUTSAL_Q03,9,0.0,8,0,86.0,56,0.0,False,False,False
107,45-54,GARDENTRAMP_L14,9,0.0064567645456702,8,0,99.5,81,0.0,False,False,False
107,45-54,GARD_B08,9,0.2232494457864543,8,0,99.5,81,0.0,False,False,False
107,45-54,GLIDING_H08,9,0.0,8,0,99.5,81,0.0,False,False,False
107,45-54,GOALBALL_F15,9,0.0,8,0,99.5,81,0.0,False,False,False
107,45-54,GOLFADV_U11,9,0.0,8,0,86.0,56,0.0,False,False,False
107,45-54,GOLFFULL_U08,9,0.0100819012984073,8,0,86.0,56,0.0,False,False,False
107,45-54,GOLFSHORT_U09,9,0.0,8,0,86.0,56,0.0,False,False,False
107,45-54,GOLF_L08,9,0.0082059364788047,8,0,99.5,81,0.0,False,False,False
107,45-54,GYMNASTICSONLY_U24,9,0.0,8,0,86.0,56,0.0,False,False,False
107,45-54,GYMNASTICS_L13,9,0.008337492092084,8,0,99.5,81,0.0,False,False,False
107,45-54,GYMTRAMPCHEER_C13,9,0.0147942566377542,8,0,99.5,81,0.0,False,False,False
107,45-54,HANDBALL_F16,9,0.0,8,0,99.5,81,0.0,False,False,False
107,45-54,HIGHROPES_H14,9,0.0,8,0,99.5,81,0.0,False,False,False
107,45-54,HOCKEY_F09,9,0.0,8,0,99.5,81,0.0,False,False,False
107,45-54,ICEHOCKEY_K03,9,0.0,8,0,99.5,81,0.0,False,False,False
107,45-54,ICESKATING_I02,9,0.0,8,0,99.5,81,0.0,False,False,False
107,45-54,JUJITSU_S03,9,0.0,8,0,86.0,56,0.0,False,False,False
107,45-54,KARATE_S02,9,0.0040907291723798,8,0,86.0,56,0.0,False,False,False
107,45-54,KARTING_U26,9,0.0,8,0,86.0,56,0.0,False,False,False
107,45-54,LACROSSE_F14,9,0.0,8,0,99.5,81,0.0,False,False,False
107,45-54,LIFESAVING_H13,9,0.0,8,0,99.5,81,0.0,False,False,False
107,45-54,MARTIALCHINESE_S05,9,0.0,8,0,86.0,56,0.0,False,False,False
107,45-54,MARTIALOTHER_S06,9,0.0,8,0,86.0,56,0.0,False,False,False
107,45-54,MARTIAL_J07,9,0.015771951457699,8,0,99.5,81,0.0,False,False,False
107,45-54,MODPENT_L06,9,0.0,8,0,99.5,81,0.0,False,False,False
107,45-54,MOTORCARRACE_U28,9,0.0,8,0,86.0,56,0.0,False,False,False
107,45-54,MOTORCYCRACE_U27,9,0.0,8,0,86.0,56,0.0,False,False,False
107,45-54,MOTORSPORTS_L18,9,0.0,8,0,99.5,81,0.0,False,False,False
107,45-54,NETBALL_F06,9,0.0,8,0,99.5,81,0.0,False,False,False
107,45-54,ORIENTEERING_H04,9,0.0096319637540291,8,0,99.5,81,0.0,False,False,False
107,45-54,PARKOUR_H05,9,0.0,8,0,99.5,81,0.0,False,False,False
107,45-54,POOL_I07,9,0.0,8,0,99.5,81,0.0,False,False,False
107,45-54,RIFLE_S09,9,0.0,8,0,86.0,56,0.0,False,False,False
107,45-54,ROCKCLIMB_R01,9,0.0,8,0,86.0,56,0.0,False,False,False
107,45-54,ROLLERSKATING_L16,9,0.0,8,0,99.5,81,0.0,False,False,False
107,45-54,ROUNDERS_F11,9,0.0,8,0,99.5,81,0.0,False,False,False
107,45-54,ROWINGWATER_R04,9,0.0024914832068643,8,0,99.5,81,0.0,False,False,False
107,45-54,RUGBYLEAG13_Q17,9,0.0,8,0,86.0,56,0.0,False,False,False
107,45-54,RUGBYLEAGTAG_Q19,9,0.0,8,0,86.0,56,0.0,False,False,False
107,45-54,RUGBYLEAGTOUCH_Q18,9,0.0,8,0,86.0,56,0.0,False,False,False
107,45-54,RUGBYLEAGUE_F04,9,0.0,8,0,99.5,81,0.0,False,False,False
107,45-54,RUGBYUN15_Q13,9,0.0,8,0,86.0,56,0.0,False,False,False
107,45-54,RUGBYUN7_Q15,9,0.0,8,0,86.0,56,0.0,False,False,False
107,45-54,RUGBYUNION_F03,9,0.0,8,0,99.5,81,0.0,False,False,False
107,45-54,RUGBYUNTAG_Q16,9,0.0,8,0,86.0,56,0.0,False,False,False
107,45-54,RUGBYUNTOUCH_Q14,9,0.0,8,0,86.0,56,0.0,False,False,False
107,45-54,RUNJOG_U07,9,0.1037109130014428,8,0,99.5,81,0.0,False,False,False
107,45-54,SHOOTING_J08,9,0.003609594721129,8,0,99.5,81,0.0,False,False,False
107,45-54,SKATEBOARDING_L17,9,0.0,8,0,99.5,81,0.0,False,False,False
107,45-54,SKIING_T01,9,0.0060781040890553,8,0,86.0,56,0.0,False,False,False
107,45-54,SKITTLES_I09,9,0.0,8,0,99.5,81,0.0,False,False,False
107,45-54,SLEDDING_K02,9,0.0,8,0,99.5,81,0.0,False,False,False
107,45-54,SNOOKER_I06,9,0.0,8,0,99.5,81,0.0,False,False,False
107,45-54,SNOWBOARDING_T02,9,0.0,8,0,86.0,56,0.0,False,False,False
107,45-54,SNOWSPORT_K01,9,0.0049471359211015,8,0,99.5,81,0.0,False,False,False
107,45-54,TABLETENNIS_G03,9,0.005617477130666,8,0,99.5,81,0.0,False,False,False
107,45-54,TAEKWONDO_J05,9,0.0,8,0,99.5,81,0.0,False,False,False
107,45-54,TENNIS_G01,9,0.0145695989680957,8,0,99.5,81,0.0,False,False,False
107,45-54,TENPIN_I04,9,0.0,8,0,99.5,81,0.0,False,False,False
107,45-54,TRACKANDFIELD_L02,9,0.0,8,0,99.5,81,0.0,False,False,False
107,45-54,TRAMPOLINING_U25,9,0.0020968121953048,8,0,86.0,56,0.0,False,False,False
107,45-54,TRIATHLON_L05,9,0.0,8,0,99.5,81,0.0,False,False,False
107,45-54,VOLLEYBALL_F10,9,0.0,8,0,99.5,81,0.0,False,False,False
107,45-54,WALKTRAV_B02,9,0.3962393038199906,8,0,99.5,81,0.0,False,False,False
107,45-54,WATERPOLO_U06,9,0.0,8,0,86.0,56,0.0,False,False,False
107,45-54,WATERSKIING_H10,9,0.0,8,0,99.5,81,0.0,False,False,False
107,45-54,WHEELCHBASKETBALL_F08,9,0.0,8,0,99.5,81,0.0,False,False,False
107,45-54,WHEELCHRUGBY_F05,9,0.0,8,0,99.5,81,0.0,False,False,False
107,45-54,WINTER_C10,9,0.0049471359211015,8,0,99.5,81,0.0,False,False,False
107,45-54,WRESTLING_J09,9,0.0,8,0,99.5,81,0.0,False,False,False
107,55-64,ABSEILING_H03,9,0.0,8,0,77.0,59,0.0,False,False,False
107,55-64,ACTTRAV_C03,9,0.3994830565234714,8,0,77.0,59,0.0,False,False,False
107,55-64,AIKIDO_S04,9,0.0,8,0,64.0,41,0.0,False,False,False
107,55-64,AIRGUN_S08,9,0.0,8,0,64.0,41,0.0,False,False,False
107,55-64,ARCHERY_J01,9,0.0,8,0,77.0,59,0.0,False,False,False
107,55-64,BADMINTON_G02,9,0.0,8,0,77.0,59,0.0,False,False,False
107,55-64,BASESOFTBALL_F13,9,0.0,8,0,77.0,59,0.0,False,False,False
107,55-64,BASKETBALL_F07,9,0.0,8,0,77.0,59,0.0,False,False,False
107,55-64,BOCCIA_L11,9,0.0,8,0,77.0,59,0.0,False,False,False
107,55-64,BOULES_L12,9,0.0,8,0,77.0,59,0.0,False,False,False
107,55-64,BOWLSBOULES_C12,9,0.0,8,0,77.0,59,0.0,False,False,False
107,55-64,BOWLSCARPET_U18,9,0.0,8,0,64.0,41,0.0,False,False,False
107,55-64,BOWLSCROWNGREEN_U19,9,0.0,8,0,64.0,41,0.0,False,False,False
107,55-64,BOWLSFLATGREEN_U20,9,0.0,8,0,64.0,41,0.0,False,False,False
107,55-64,BOWLSSHORTMAT_U23,9,0.0,8,0,64.0,41,0.0,False,False,False
107,55-64,BOWLS_L10,9,0.0,8,0,77.0,59,0.0,False,False,False
107,55-64,BOXINGTRAD_S01,9,0.0,8,0,77.0,59,0.0,False,False,False
107,55-64,CAVING_H02,9,0.0,8,0,77.0,59,0.0,False,False,False
107,55-64,CHEERLEADING_L15,9,0.0,8,0,77.0,59,0.0,False,False,False
107,55-64,CLIMBWALL_R02,9,0.0,8,0,64.0,41,0.0,False,False,False
107,55-64,CRICKETLONG_Q06,9,0.0,8,0,64.0,41,0.0,False,False,False
107,55-64,CRICKETOTH_Q12,9,0.0,8,0,64.0,41,0.0,False,False,False
107,55-64,CRICKETSHORT_Q07,9,0.0,8,0,64.0,41,0.0,False,False,False
107,55-64,CROQUET_I05,9,0.0,8,0,77.0,59,0.0,False,False,False
107,55-64,CYCBMX_N03,9,0.0,8,0,64.0,41,0.0,False,False,False
107,55-64,CYCCROSS_N06,9,0.0,8,0,64.0,41,0.0,False,False,False
107,55-64,CYCLEISURE_N01,9,0.062418666922623,8,0,64.0,41,0.0,False,False,False
107,55-64,CYCMOUNTAIN_N02,9,0.0039828149295174,8,0,64.0,41,0.0,False,False,False
107,55-64,CYCROAD_N04,9,0.0036023011852602,8,0,64.0,41,0.0,False,False,False
107,55-64,CYCTRACK_N05,9,0.0,8,0,64.0,41,0.0,False,False,False
107,55-64,CYCTRAV_B04,9,0.0802184170690842,8,0,77.0,59,0.0,False,False,False
107,55-64,CYC_OLD_M02,9,0.0461547837802786,8,0,77.0,59,0.0,False,False,False
107,55-64,DANCEART_B05,9,0.051895307103362,8,0,77.0,59,0.0,False,False,False
107,55-64,DANCEOTHER_O01,9,0.0576108005445867,8,0,77.0,59,0.0,False,False,False
107,55-64,DARTS_I08,9,0.0,8,0,77.0,59,0.0,False,False,False
107,55-64,DIVING_U05,9,0.0,8,0,64.0,41,0.0,False,False,False
107,55-64,DODGEBALL_F12,9,0.0,8,0,77.0,59,0.0,False,False,False
107,55-64,DRIVINGRANGE_U10,9,0.0,8,0,64.0,41,0.0,False,False,False
107,55-64,EQUESTDRESSAGE_U15,9,0.0,8,0,64.0,41,0.0,False,False,False
107,55-64,EQUESTEVENTING_U16,9,0.0,8,0,64.0,41,0.0,False,False,False
107,55-64,EQUESTHACKING_U12,9,0.0,8,0,64.0,41,0.0,False,False,False
107,55-64,EQUESTOTHER_U17,9,0.0121260719938753,8,0,69.0,41,0.0,False,False,False
107,55-64,EQUESTSCHOOLING_U13,9,0.0,8,0,64.0,41,0.0,False,False,False
107,55-64,EQUESTSHOWJUMP_U14,9,0.0,8,0,64.0,41,0.0,False,False,False
107,55-64,EQUEST_L09,9,0.0081243626876709,8,0,77.0,59,0.0,False,False,False
107,55-64,FELLRUNNING_L04,9,0.0,8,0,77.0,59,0.0,False,False,False
107,55-64,FENCING_J03,9,0.0,8,0,77.0,59,0.0,False,False,False
107,55-64,FOOTBALL11_Q01,9,0.0,8,0,64.0,41,0.0,False,False,False
107,55-64,FOOTBALLOTHER_Q05,9,0.0,8,0,64.0,41,0.0,False,False,False
107,55-64,FOOTBALLSMALL_Q02,9,0.0,8,0,64.0,41,0.0,False,False,False
107,55-64,FOOTBALLWALK_Q04,9,0.0,8,0,64.0,41,0.0,False,False,False
107,55-64,FOOTBALL_F01,9,0.0,8,0,77.0,59,0.0,False,False,False
107,55-64,FRISBEE_I03,9,0.0,8,0,77.0,59,0.0,False,False,False
107,55-64,FUTSAL_Q03,9,0.0,8,0,64.0,41,0.0,False,False,False
107,55-64,GARDENTRAMP_L14,9,0.0080191321562644,8,0,77.0,59,0.0,False,False,False
107,55-64,GARD_B08,9,0.1688333410588727,8,0,77.0,59,0.0,False,False,False
107,55-64,GLIDING_H08,9,0.0,8,0,77.0,59,0.0,False,False,False
107,55-64,GOALBALL_F15,9,0.0,8,0,77.0,59,0.0,False,False,False
107,55-64,GOLFADV_U11,9,0.0,8,0,64.0,41,0.0,False,False,False
107,55-64,GOLFFULL_U08,9,0.0,8,0,64.0,41,0.0,False,False,False
107,55-64,GOLFSHORT_U09,9,0.0,8,0,64.0,41,0.0,False,False,False
107,55-64,GOLF_L08,9,0.0,8,0,77.0,59,0.0,False,False,False
107,55-64,GYMNASTICSONLY_U24,9,0.0,8,0,64.0,41,0.0,False,False,False
107,55-64,GYMNASTICS_L13,9,0.0,8,0,77.0,59,0.0,False,False,False
107,55-64,GYMTRAMPCHEER_C13,9,0.0080191321562644,8,0,77.0,59,0.0,False,False,False
107,55-64,HANDBALL_F16,9,0.0,8,0,77.0,59,0.0,False,False,False
107,55-64,HIGHROPES_H14,9,0.0,8,0,77.0,59,0.0,False,False,False
107,55-64,HOCKEY_F09,9,0.0132496446345434,8,0,77.0,59,0.0,False,False,False
107,55-64,ICEHOCKEY_K03,9,0.0,8,0,77.0,59,0.0,False,False,False
107,55-64,ICESKATING_I02,9,0.0,8,0,77.0,59,0.0,False,False,False
107,55-64,JUJITSU_S03,9,0.0,8,0,64.0,41,0.0,False,False,False
107,55-64,KARATE_S02,9,0.0,8,0,64.0,41,0.0,False,False,False
107,55-64,KARTING_U26,9,0.0,8,0,64.0,41,0.0,False,False,False
107,55-64,LACROSSE_F14,9,0.0,8,0,77.0,59,0.0,False,False,False
107,55-64,LIFESAVING_H13,9,0.0,8,0,77.0,59,0.0,False,False,False
107,55-64,MARTIALCHINESE_S05,9,0.0,8,0,64.0,41,0.0,False,False,False
107,55-64,MARTIALOTHER_S06,9,0.0,8,0,64.0,41,0.0,False,False,False
107,55-64,MARTIAL_J07,9,0.0,8,0,77.0,59,0.0,False,False,False
107,55-64,MODPENT_L06,9,0.0,8,0,77.0,59,0.0,False,False,False
107,55-64,MOTORCARRACE_U28,9,0.0,8,0,64.0,41,0.0,False,False,False
107,55-64,MOTORCYCRACE_U27,9,0.0,8,0,64.0,41,0.0,False,False,False
107,55-64,MOTORSPORTS_L18,9,0.0112425057985383,8,0,77.0,59,0.0,False,False,False
107,55-64,NETBALL_F06,9,0.0,8,0,77.0,59,0.0,False,False,False
107,55-64,ORIENTEERING_H04,9,0.0,8,0,77.0,59,0.0,False,False,False
107,55-64,PARKOUR_H05,9,0.0,8,0,77.0,59,0.0,False,False,False
107,55-64,POOL_I07,9,0.0,8,0,77.0,59,0.0,False,False,False
107,55-64,RIFLE_S09,9,0.0,8,0,64.0,41,0.0,False,False,False
107,55-64,ROCKCLIMB_R01,9,0.0,8,0,64.0,41,0.0,False,False,False
107,55-64,ROLLERSKATING_L16,9,0.0131815982547683,8,0,77.0,59,0.0,False,False,False
107,55-64,ROUNDERS_F11,9,0.0,8,0,77.0,59,0.0,False,False,False
107,55-64,ROWINGWATER_R04,9,0.0106719477975795,8,0,77.0,59,0.0,False,False,False
107,55-64,RUGBYLEAG13_Q17,9,0.0,8,0,64.0,41,0.0,False,False,False
107,55-64,RUGBYLEAGTAG_Q19,9,0.0,8,0,64.0,41,0.0,False,False,False
107,55-64,RUGBYLEAGTOUCH_Q18,9,0.0,8,0,64.0,41,0.0,False,False,False
107,55-64,RUGBYLEAGUE_F04,9,0.0,8,0,77.0,59,0.0,False,False,False
107,55-64,RUGBYUN15_Q13,9,0.0,8,0,64.0,41,0.0,False,False,False
107,55-64,RUGBYUN7_Q15,9,0.0,8,0,64.0,41,0.0,False,False,False
107,55-64,RUGBYUNION_F03,9,0.0,8,0,77.0,59,0.0,False,False,False
107,55-64,RUGBYUNTAG_Q16,9,0.0,8,0,64.0,41,0.0,False,False,False
107,55-64,RUGBYUNTOUCH_Q14,9,0.0,8,0,64.0,41,0.0,False,False,False
107,55-64,RUNJOG_U07,9,0.129619753065829,8,0,77.0,59,0.0,False,False,False
107,55-64,SHOOTING_J08,9,0.0,8,0,77.0,59,0.0,False,False,False
107,55-64,SKATEBOARDING_L17,9,0.0,8,0,77.0,59,0.0,False,False,False
107,55-64,SKIING_T01,9,0.0,8,0,64.0,41,0.0,False,False,False
107,55-64,SKITTLES_I09,9,0.0,8,0,77.0,59,0.0,False,False,False
107,55-64,SLEDDING_K02,9,0.0,8,0,77.0,59,0.0,False,False,False
107,55-64,SNOOKER_I06,9,0.0,8,0,77.0,59,0.0,False,False,False
107,55-64,SNOWBOARDING_T02,9,0.0,8,0,64.0,41,0.0,False,False,False
107,55-64,SNOWSPORT_K01,9,0.0,8,0,77.0,59,0.0,False,False,False
107,55-64,TABLETENNIS_G03,9,0.0,8,0,77.0,59,0.0,False,False,False
107,55-64,TAEKWONDO_J05,9,0.0,8,0,77.0,59,0.0,False,False,False
107,55-64,TENNIS_G01,9,0.0180311791184147,8,0,77.0,59,0.0,False,False,False
107,55-64,TENPIN_I04,9,0.0,8,0,77.0,59,0.0,False,False,False
107,55-64,TRACKANDFIELD_L02,9,0.0,8,0,77.0,59,0.0,False,False,False
107,55-64,TRAMPOLINING_U25,9,0.0,8,0,64.0,41,0.0,False,False,False
107,55-64,TRIATHLON_L05,9,0.0,8,0,77.0,59,0.0,False,False,False
107,55-64,VOLLEYBALL_F10,9,0.0,8,0,77.0,59,0.0,False,False,False
